prefix,path,method,tags,summary,description,operation_id,path_params,required_query_params,optional_query_params,request_body_content_types,request_body_schema,success_codes,success_response_schema,notes
division,/division/{id},PUT,division,Update division information.,,Division_put,id (Element ID),,,application/json; charset=utf-8,application/json; charset=utf-8:Division,200,200:application/json:ResponseWrapperDivision,
document,/document/{id},GET,document,[BETA] Get document by ID.,,Document_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperDocument,BETA
document,/document/{id}/content,GET,document,[BETA] Get content of document given by ID.,,DocumentContent_downloadContent,id (ID of document to download content from.),,download (Equals),,,200,200:application/octet-stream:string,BETA
documentArchive,/documentArchive/account/{id},GET,documentArchive,[BETA] Find documents archived associated with account object type.,,DocumentArchiveAccount_getAccount,id (Element ID),,periodDateFrom (From and including); periodDateTo (To and excluding); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseDocumentArchive,BETA
documentArchive,/documentArchive/account/{id},POST,documentArchive,[BETA] Upload file to Account Document Archive.,,DocumentArchiveAccount_accountPost,id (Element ID),,,multipart/form-data,multipart/form-data:object,201,201:application/json:ResponseWrapperDocumentArchive,BETA
documentArchive,/documentArchive/customer/{id},GET,documentArchive,[BETA] Find documents archived associated with customer object type.,,DocumentArchiveCustomer_getCustomer,id (Element ID),,periodDateFrom (From and including); periodDateTo (To and excluding); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseDocumentArchive,BETA
documentArchive,/documentArchive/customer/{id},POST,documentArchive,[BETA] Upload file to Customer Document Archive.,,DocumentArchiveCustomer_customerPost,id (Element ID),,,multipart/form-data,multipart/form-data:object,201,201:application/json:ResponseWrapperDocumentArchive,BETA
documentArchive,/documentArchive/dynamicControlForm/{id},GET,documentArchive,[BETA] Find documents archived associated with control form object type.,,DocumentArchiveDynamicControlForm_getDynamicControlForm,id (Element ID),,periodDateFrom (From and including); periodDateTo (To and excluding); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseDocumentArchive,BETA
documentArchive,/documentArchive/dynamicControlForm/{id},POST,documentArchive,[BETA] Upload file to Control Form Document Archive.,,DocumentArchiveDynamicControlForm_dynamicControlFormPost,id (Element ID),,,multipart/form-data,multipart/form-data:object,201,201:application/json:ResponseWrapperDocumentArchive,BETA
documentArchive,/documentArchive/employee/{id},GET,documentArchive,[BETA] Find documents archived associated with employee object type.,,DocumentArchiveEmployee_getEmployee,id (Element ID),,periodDateFrom (From and including); periodDateTo (To and excluding); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseDocumentArchive,BETA
documentArchive,/documentArchive/employee/{id},POST,documentArchive,[BETA] Upload file to Employee Document Archive.,,DocumentArchiveEmployee_employeePost,id (Element ID),,,multipart/form-data,multipart/form-data:object,201,201:application/json:ResponseWrapperDocumentArchive,BETA
documentArchive,/documentArchive/product/{id},GET,documentArchive,[BETA] Find documents archived associated with product object type.,,DocumentArchiveProduct_getProduct,id (Element ID),,periodDateFrom (From and including); periodDateTo (To and excluding); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseDocumentArchive,BETA
documentArchive,/documentArchive/product/{id},POST,documentArchive,[BETA] Upload file to Product Document Archive.,,DocumentArchiveProduct_productPost,id (Element ID),,,multipart/form-data,multipart/form-data:object,201,201:application/json:ResponseWrapperDocumentArchive,BETA
documentArchive,/documentArchive/project/{id},GET,documentArchive,[BETA] Find documents archived associated with project object type.,,DocumentArchiveProject_getProject,id (Element ID),,periodDateFrom (From and including); periodDateTo (To and excluding); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseDocumentArchive,BETA
documentArchive,/documentArchive/project/{id},POST,documentArchive,[BETA] Upload file to Project Document Archive.,,DocumentArchiveProject_projectPost,id (Element ID),,,multipart/form-data,multipart/form-data:object,201,201:application/json:ResponseWrapperDocumentArchive,BETA
documentArchive,/documentArchive/reception,POST,documentArchive,[BETA] Upload a file to the document archive reception. Send as multipart form.,,DocumentArchiveReception_receptionPost,,,,multipart/form-data,multipart/form-data:object,201,201:application/json:ResponseWrapperDocumentArchive,BETA
documentArchive,/documentArchive/supplier/{id},GET,documentArchive,[BETA] Find documents archived associated with supplier object type.,,DocumentArchiveSupplier_getSupplier,id (Element ID),,periodDateFrom (From and including); periodDateTo (To and excluding); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseDocumentArchive,BETA
documentArchive,/documentArchive/supplier/{id},POST,documentArchive,[BETA] Upload file to Supplier Document Archive.,,DocumentArchiveSupplier_supplierPost,id (Element ID),,,multipart/form-data,multipart/form-data:object,201,201:application/json:ResponseWrapperDocumentArchive,BETA
documentArchive,/documentArchive/{id},DELETE,documentArchive,[BETA] Delete document archive.,,DocumentArchive_delete,id (Element ID),,,,,204,204:application/json,BETA
documentArchive,/documentArchive/{id},PUT,documentArchive,[BETA] Update document archive.,,DocumentArchive_put,id (Element ID),,,application/json; charset=utf-8,application/json; charset=utf-8:DocumentArchive,200,200:application/json:ResponseWrapperDocumentArchive,BETA
employee,/employee,GET,employee,Find employees corresponding with sent data.,,Employee_search,,,id (List of IDs); firstName (Containing); lastName (Containing); employeeNumber (Equals); email (Containing); allowInformationRegistration (Equals); includeContacts (Equals); departmentId (List of IDs); onlyProjectManagers (Equals); onlyContacts (Equals); assignableProjectManagers (Equals); periodStart (Equals); periodEnd (Equals); hasSystemAccess (Equals); onlyEmployeeTokens (Equals); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseEmployee,
employee,/employee,POST,employee,Create one employee.,,Employee_post,,,,application/json; charset=utf-8,application/json; charset=utf-8:Employee,201,201:application/json:ResponseWrapperEmployee,
employee,/employee/category,GET,employee/category,Find employee category corresponding with sent data.,,EmployeeCategory_search,,,id (List of IDs); name (Containing); number (List of IDs); query (Containing); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseEmployeeCategory,
employee,/employee/category,POST,employee/category,Create a new employee category.,,EmployeeCategory_post,,,,application/json; charset=utf-8,application/json; charset=utf-8:EmployeeCategory,201,201:application/json:ResponseWrapperEmployeeCategory,
employee,/employee/category/list,DELETE,employee/category,Delete multiple employee categories,,EmployeeCategoryList_deleteByIds,,ids (ID of the elements),,,,204,204:application/json,
employee,/employee/category/list,POST,employee/category,Create new employee categories.,,EmployeeCategoryList_postList,,,,application/json; charset=utf-8,application/json; charset=utf-8:array[EmployeeCategory],201,201:application/json:ListResponseEmployeeCategory,
employee,/employee/category/list,PUT,employee/category,Update multiple employee categories.,,EmployeeCategoryList_putList,,,,application/json; charset=utf-8,application/json; charset=utf-8:array[EmployeeCategory],200,200:application/json:ListResponseEmployeeCategory,
employee,/employee/category/{id},DELETE,employee/category,Delete employee category by ID,,EmployeeCategory_delete,id (Element ID),,,,,204,204:application/json,
employee,/employee/category/{id},GET,employee/category,Get employee category by ID.,,EmployeeCategory_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperEmployeeCategory,
employee,/employee/category/{id},PUT,employee/category,Update employee category information.,,EmployeeCategory_put,id (Element ID),,,application/json; charset=utf-8,application/json; charset=utf-8:EmployeeCategory,200,200:application/json:ResponseWrapperEmployeeCategory,
employee,/employee/employment,GET,employee/employment,Find all employments for employee.,,EmployeeEmployment_search,,,employeeId (Element ID); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseEmployment,
employee,/employee/employment,POST,employee/employment,Create employment.,,EmployeeEmployment_post,,,,application/json; charset=utf-8,application/json; charset=utf-8:Employment,201,201:application/json:ResponseWrapperEmployment,
employee,/employee/employment/details,GET,employee/employment/details,Find all employmentdetails for employment.,,EmployeeEmploymentDetails_search,,,employmentId (List of IDs); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseEmploymentDetails,
employee,/employee/employment/details,POST,employee/employment/details,Create employment details.,,EmployeeEmploymentDetails_post,,,,application/json; charset=utf-8,application/json; charset=utf-8:EmploymentDetails,201,201:application/json:ResponseWrapperEmploymentDetails,
employee,/employee/employment/details/{id},GET,employee/employment/details,Find employment details by ID.,,EmployeeEmploymentDetails_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperEmploymentDetails,
employee,/employee/employment/details/{id},PUT,employee/employment/details,Update employment details.,,EmployeeEmploymentDetails_put,id (Element ID),,,application/json; charset=utf-8,application/json; charset=utf-8:EmploymentDetails,200,200:application/json:ResponseWrapperEmploymentDetails,
